,c2f6,c3f8,c4f10,c5f12,c6f14,c7f16,c8f18,c_c4f8,carbon_dioxide,carbon_tetrachloride,cf4,cfc113,cfc114,cfc115,cfc11,cfc12,ch2cl2,ch3ccl3,chcl3,halon1211,halon1301,halon2402,halon1202,hcfc141b,hcfc142b,hcfc22,hfc125,hfc134a,hfc143a,hfc152a,hfc227ea,hfc236fa,hfc23,hfc245fa,hfc32,hfc365mfc,hfc4310mee,methane,methyl_bromide,methyl_chloride,nf3,nitrous_oxide,sf6,so2f2,so2,nox,co,nmvoc,bc,nh3,oc,nox_avi
1851,2.4082745000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5457638720640304,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.475348e-09,0.0,0.0,0.0,3.7841858e-07,0.0,0.0,43.15191370777477,0.10496457,4.2692706,0.0,0.36372733016808834,0.0,1.4460482000000002e-08,4.5065997179040895,13.172439920844475,402.2448152541545,64.9500465918497,2.5266925893124657,9.478471328343607,17.726300494053056,0.0
1852,2.4179888e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6038250613492346,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5124367e-09,0.0,0.0,0.0,3.8259969999999997e-07,0.0,0.0,43.34412933408961,0.10498199,4.2701861,0.0,0.3723565445003514,0.0,1.4578443e-08,4.548173376622195,13.001819323507366,397.4985199915501,63.95789986488204,2.5076341601822123,9.424520247380276,17.47926154999162,0.0
1853,2.4277992e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604080034772185,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.547531500000001e-09,0.0,0.0,0.0,3.8655105000000003e-07,0.0,0.0,43.88435962687079,0.1049693,4.2695191,0.0,0.3800406326353419,0.0,1.4695609e-08,4.645593816185576,13.034253236711525,400.3388041437756,64.44555417814735,2.5278117426961444,9.493187126119388,17.65848987916477,0.0
1854,2.4405566e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6121253245449806,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5802996e-09,0.0,0.0,0.0,3.9023425000000003e-07,0.0,0.0,44.80907906406347,0.1049226,4.2670641,0.0,0.38804750629117774,0.0,1.4811847e-08,5.062418700342138,13.421990057867442,413.399131509534,66.79469521937582,2.6100485430157265,9.70892605440164,18.34043132643061,0.0
1855,2.4547759e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6098107058992595,2.4856862000000002e-05,1.0070485e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6181251e-09,0.0,0.0,0.0,3.945003e-07,0.0,0.0,44.9570538963326,0.10495064000000001,4.2685385,0.0,0.3950831208279229,0.0,1.4930103e-08,5.055876658386677,13.373651283699798,408.11045388038974,65.65156397841133,2.593264313364505,9.60821844993944,17.99164859504197,1.9388091097067386e-08
1856,2.4704559e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6204039791794433,2.4856862000000002e-05,1.0071964e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.652537400000002e-09,0.0,0.0,0.0,3.98373e-07,0.0,0.0,45.32147323346321,0.10492886,4.2673934000000004,0.0,0.4011407050246043,0.0,1.5046996e-08,5.188552235176194,12.946146656322552,404.8549167301799,65.04253470413643,2.5734300072332923,9.648967407833752,17.954118052235966,3.3199869914470416e-08
1857,2.487597e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6264328326196741,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6899086e-09,0.0,0.0,0.0,4.025867e-07,0.0,0.0,46.01300693840024,0.10494976,4.2684922,0.0,0.407452131099404,0.0,1.516507e-08,5.285746479984215,13.660998095817272,414.6731918454804,66.72779876959439,2.636452577483439,9.717987448936368,18.291565645975457,6.840083443954461e-08
1858,2.5062e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322382047220564,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7251299e-09,0.0,0.0,0.0,4.0655264000000005e-07,0.0,0.0,46.54057728835799,0.10493987,4.2679722,0.0,0.4124424898487492,0.0,1.5282286e-08,5.3613428075002,13.9294510182842,419.0140236088295,67.47060376347301,2.660122641883427,9.773872716558104,18.47927629769415,1.095827294837884e-07
1859,2.5262647e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447002318775424,2.4856862000000002e-05,1.0071225e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.759224200000002e-09,0.0,0.0,0.0,4.1038866e-07,0.0,0.0,46.94962615479032,0.10491443,4.266635,0.0,0.4169216282061488,0.0,1.5399052999999998e-08,5.522088205892609,13.531486507079054,416.2997484931252,66.95694733909333,2.6482032498787995,9.815633788495663,18.449505984059197,1.123641252298308e-07
1860,2.547791899999e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571638634407775,2.4856862000000002e-05,1.0810676e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7934342000000006e-09,0.0,0.0,0.0,4.1423802e-07,0.0,0.0,47.37614022716783,0.10489112,4.2654096,0.0,0.4206761157135486,0.0,1.5515866000000002e-08,5.787726354552483,13.338568923855494,416.0639965860974,66.84953492841794,2.6484047305257548,9.868462594270229,18.52046800322501,7.01320860128875e-07
1861,2.5707802999999997e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6729721073819015,2.4856862000000002e-05,1.0810691000000002e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8330788e-09,0.0,0.0,0.0,4.1871377e-07,0.0,0.0,48.23468669993056,0.10494268,4.268119800000001,0.0,0.4232829241327031,0.0,1.5634847e-08,5.933301365192519,13.667803666757012,417.2441372168871,66.88575551122409,2.670268662609388,9.85713564571437,18.437119828737263,2.935988226680106e-06
1862,2.5952295e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6143102288000251,2.4856862000000002e-05,1.0071254e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8682827e-09,0.0,0.0,0.0,4.2267767000000004e-07,0.0,0.0,49.13056211810905,0.10493302,4.267612,0.0,0.4258909849090666,0.0,1.5752056000000002e-08,5.943503850094243,13.27771597474367,414.16280656087633,66.35896016165403,2.648564983127743,9.918881972367876,18.41589320519377,5.4355913959877805e-06
1863,2.6211454e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6201060959452124,2.4856862000000002e-05,1.0071254e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9055252e-09,0.0,0.0,0.0,4.2687657e-07,0.0,0.0,49.710222528728,0.1049509,4.268552,0.0,0.4283548246790664,0.0,1.5870079999999998e-08,6.119347249550137,13.044741272187805,408.1224194075052,65.00963540040021,2.6292695144324947,9.86866585386286,18.09141100618794,6.0792453844418e-06
1864,2.6485186e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6276834517576906,2.4856862000000002e-05,1.0071254e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940979299999999e-09,0.0,0.0,0.0,4.308693e-07,0.0,0.0,50.66032472624755,0.10494467,4.2682247,0.0,0.4309358685673117,0.0,1.598739e-08,6.376488796870201,13.42555248261248,411.3310642864957,65.39906664161046,2.667755633655596,9.887134077064893,18.09381730057252,6.0091394816893e-06
1865,2.6773567e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346578218076143,2.4856862000000002e-05,1.0810706e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.975794700000001e-09,0.0,0.0,0.0,4.3478845000000003e-07,0.0,0.0,51.98007509857536,0.10493017,4.2674623,0.0,0.43336000414640247,0.0,1.6104443000000002e-08,6.64379561561145,13.656138439945162,420.4890049801762,67.10347351160692,2.720201066299487,10.07353477775766,18.66656837953943,7.94145255247575e-06
1866,2.707659e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6385927112613978,2.4856862000000002e-05,1.081072e-05,0.0,0.0,0.0,0.0,0.0,0.2466579,0.0,0.30092479,7.7232726e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0112266000000004e-09,0.0,0.0,0.0,4.387786599999e-07,0.0,0.0,52.74699292831513,0.10492398,4.2671368,0.0,0.43566558976185693,0.0,1.6221743e-08,6.765960834568206,13.57734060635964,417.1011849314015,66.37528156013664,2.71029833664246,10.064549123367676,18.394680194366018,1.3199392084676672e-05
