"gas_name","indirect_forcing_effect","gas_group","sample_id","f1","f2","f3"
"halon1301","halon1301|o3","montreal","mem547945",0.0,-1.4702388147377718,0.0
"halon2402","halon2402|o3","montreal","mem547945",0.0,-6.06473511079331,0.0
"hcfc141b","hcfc141b|o3","montreal","mem547945",0.0,-0.06942794402928368,0.0
"hcfc142b","hcfc142b|o3","montreal","mem547945",0.0,-0.017356986007320923,0.0
"hcfc22","hcfc22|o3","montreal","mem547945",0.0,-0.015314987653518457,0.0
"methane","methane|o3","primary","mem547945",0.0,0.00014621566059694723,0.0
"methane","methane|strat_h2o","primary","mem547945",0.0,1.8800451924050665e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem547945",0.0,-2.756697777633322,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem547945",0.0,-0.044923963783654146,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem547945",0.0,0.0005947299569066013,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem547945",0.0,0.00027628480652674693,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem547945",0.0,0.01625108611659208,0.0
"nox","nox|o3","aerosol_plus","mem547945",0.0,0.001507008035600438,0.0
"oc","oc|aci","aerosol_plus","mem547945",0.0,-0.0027407798732551583,0.0
"so2","so2|aci","aerosol_plus","mem547945",-0.23360659532105088,0.0,0.0
"bc","bc|aci","aerosol_plus","mem548032",0.0,-0.00842613042450586,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem548032",0.0,0.011554602005560894,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem548032",0.0,-0.23946432008379182,0.0
"cfc113","cfc113|o3","montreal","mem548032",0.0,-0.09621334289080921,0.0
"cfc114","cfc114|o3","montreal","mem548032",0.0,-0.027794965724011557,0.0
"cfc115","cfc115|o3","montreal","mem548032",0.0,-0.0074832600026184925,0.0
"cfc11","cfc11|o3","montreal","mem548032",0.0,-0.15073423719560108,0.0
"cfc12","cfc12|o3","montreal","mem548032",0.0,-0.05131378287509824,0.0
"ch2cl2","ch2cl2|o3","montreal","mem548032",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem548032",0.0,-0.19563379721131208,0.0
"chcl3","chcl3|o3","montreal","mem548032",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem548032",0.0,0.00013618889352030124,0.0
"halon1202","halon1202|o3","montreal","mem548032",0.0,-6.446293973684218,0.0
"halon1211","halon1211|o3","montreal","mem548032",0.0,-3.1269336439513,0.0
"halon1301","halon1301|o3","montreal","mem548032",0.0,-1.5394134862529474,0.0
"halon2402","halon2402|o3","montreal","mem548032",0.0,-6.35008063079341,0.0
"hcfc141b","hcfc141b|o3","montreal","mem548032",0.0,-0.07269452573972252,0.0
"hcfc142b","hcfc142b|o3","montreal","mem548032",0.0,-0.018173631434930632,0.0
"hcfc22","hcfc22|o3","montreal","mem548032",0.0,-0.016035557148468202,0.0
"methane","methane|o3","primary","mem548032",0.0,0.00015309510099178688,0.0
"methane","methane|strat_h2o","primary","mem548032",0.0,2.2392414892740693e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem548032",0.0,-2.8864002867242764,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem548032",0.0,-0.0470376343021734,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem548032",0.0,0.0006227119751997222,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem548032",0.0,0.0002892839945120882,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem548032",0.0,0.014586170373298528,0.0
"nox","nox|o3","aerosol_plus","mem548032",0.0,0.0015779126973386626,0.0
"oc","oc|aci","aerosol_plus","mem548032",0.0,-0.00842613042450586,0.0
"so2","so2|aci","aerosol_plus","mem548032",-0.4263497353228904,0.0,0.0
"bc","bc|aci","aerosol_plus","mem54894",0.0,-0.009742298329073478,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem54894",0.0,0.01637139987530606,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem54894",0.0,-0.24680638945990924,0.0
"cfc113","cfc113|o3","montreal","mem54894",0.0,-0.09916328147942782,0.0
"cfc114","cfc114|o3","montreal","mem54894",0.0,-0.028647170205168042,0.0
"cfc115","cfc115|o3","montreal","mem54894",0.0,-0.007712699670622162,0.0
"cfc11","cfc11|o3","montreal","mem54894",0.0,-0.15535580765110357,0.0
"cfc12","cfc12|o3","montreal","mem54894",0.0,-0.05288708345569483,0.0
"ch2cl2","ch2cl2|o3","montreal","mem54894",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem54894",0.0,-0.20163200567483658,0.0
"chcl3","chcl3|o3","montreal","mem54894",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem54894",0.0,0.00014036449807021013,0.0
"halon1202","halon1202|o3","montreal","mem54894",0.0,-6.643939859121665,0.0
"halon1211","halon1211|o3","montreal","mem54894",0.0,-3.222806648081405,0.0
"halon1301","halon1301|o3","montreal","mem54894",0.0,-1.5866125036708452,0.0
"halon2402","halon2402|o3","montreal","mem54894",0.0,-6.544776577642238,0.0
"hcfc141b","hcfc141b|o3","montreal","mem54894",0.0,-0.07492336822890103,0.0
"hcfc142b","hcfc142b|o3","montreal","mem54894",0.0,-0.01873084205722526,0.0
"hcfc22","hcfc22|o3","montreal","mem54894",0.0,-0.016527213579904637,0.0
"methane","methane|o3","primary","mem54894",0.0,0.00015778905645133965,0.0
"methane","methane|strat_h2o","primary","mem54894",0.0,5.19444385807222e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem54894",0.0,-2.9748984443828346,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem54894",0.0,-0.04847982650105361,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem54894",0.0,0.0006418045670382711,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem54894",0.0,0.0002981535545215498,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem54894",0.0,0.02211977121308387,0.0
"nox","nox|o3","aerosol_plus","mem54894",0.0,0.0016262921155720898,0.0
"oc","oc|aci","aerosol_plus","mem54894",0.0,-0.009742298329073478,0.0
"so2","so2|aci","aerosol_plus","mem54894",-0.1976770864781904,0.0,0.0
"bc","bc|aci","aerosol_plus","mem552429",0.0,-0.018865776521448677,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem552429",0.0,0.012840663353781472,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem552429",0.0,-0.2526932330769251,0.0
"cfc113","cfc113|o3","montreal","mem552429",0.0,-0.10152853114697884,0.0
"cfc114","cfc114|o3","montreal","mem552429",0.0,-0.02933046455357167,0.0
"cfc115","cfc115|o3","montreal","mem552429",0.0,-0.007896663533653907,0.0
"cfc11","cfc11|o3","montreal","mem552429",0.0,-0.15906136546360017,0.0
"cfc12","cfc12|o3","montreal","mem552429",0.0,-0.05414854994505537,0.0
"ch2cl2","ch2cl2|o3","montreal","mem552429",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem552429",0.0,-0.20644134666552366,0.0
"chcl3","chcl3|o3","montreal","mem552429",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem552429",0.0,0.00014371248209658994,0.0
"halon1202","halon1202|o3","montreal","mem552429",0.0,-6.802411586847583,0.0
"halon1211","halon1211|o3","montreal","mem552429",0.0,-3.2996772622768127,0.0
"halon1301","halon1301|o3","montreal","mem552429",0.0,-1.6244564983516614,0.0
"halon2402","halon2402|o3","montreal","mem552429",0.0,-6.700883055700605,0.0
"hcfc141b","hcfc141b|o3","montreal","mem552429",0.0,-0.07671044575549513,0.0
"hcfc142b","hcfc142b|o3","montreal","mem552429",0.0,-0.019177611438873785,0.0
"hcfc22","hcfc22|o3","montreal","mem552429",0.0,-0.016921421857829806,0.0
"methane","methane|o3","primary","mem552429",0.0,0.00016155265228789075,0.0
"methane","methane|strat_h2o","primary","mem552429",0.0,3.947259754867421e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem552429",0.0,-3.045855934409365,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem552429",0.0,-0.04963617078296744,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem552429",0.0,0.0006571129353795802,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem552429",0.0,0.00030526513438448074,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem552429",0.0,0.010749535180881599,0.0
"nox","nox|o3","aerosol_plus","mem552429",0.0,0.0016650825511880768,0.0
"oc","oc|aci","aerosol_plus","mem552429",0.0,-0.018865776521448677,0.0
"so2","so2|aci","aerosol_plus","mem552429",-43.42523193081036,0.0,0.0
"bc","bc|aci","aerosol_plus","mem553666",0.0,-0.007566553749756096,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem553666",0.0,0.010997615709733868,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem553666",0.0,-0.34357920442622764,0.0
"cfc113","cfc113|o3","montreal","mem553666",0.0,-0.13804521606410933,0.0
"cfc114","cfc114|o3","montreal","mem553666",0.0,-0.039879729085187145,0.0
"cfc115","cfc115|o3","montreal","mem553666",0.0,-0.010736850138319612,0.0
"cfc11","cfc11|o3","montreal","mem553666",0.0,-0.21627083850043793,0.0
"cfc12","cfc12|o3","montreal","mem553666",0.0,-0.07362411523419163,0.0
"ch2cl2","ch2cl2|o3","montreal","mem553666",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem553666",0.0,-0.28069193933035563,0.0
"chcl3","chcl3|o3","montreal","mem553666",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem553666",0.0,0.00019540143463134838,0.0
"halon1202","halon1202|o3","montreal","mem553666",0.0,-9.249029476295323,0.0
"halon1211","halon1211|o3","montreal","mem553666",0.0,-4.486469522083554,0.0
"halon1301","halon1301|o3","montreal","mem553666",0.0,-2.2087234570257492,0.0
"halon2402","halon2402|o3","montreal","mem553666",0.0,-9.110984260231216,0.0
"hcfc141b","hcfc141b|o3","montreal","mem553666",0.0,-0.10430082991510482,0.0
"hcfc142b","hcfc142b|o3","montreal","mem553666",0.0,-0.026075207478776213,0.0
"hcfc22","hcfc22|o3","montreal","mem553666",0.0,-0.02300753601068489,0.0
"methane","methane|o3","primary","mem553666",0.0,0.00021965816444765364,0.0
"methane","methane|strat_h2o","primary","mem553666",0.0,5.369429910608293e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem553666",0.0,-4.14135648192328,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem553666",0.0,-0.06748877229800901,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem553666",0.0,0.000893456214900579,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem553666",0.0,0.0004150595990790021,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem553666",0.0,0.026985267442930554,0.0
"nox","nox|o3","aerosol_plus","mem553666",0.0,0.0022639614495218296,0.0
"oc","oc|aci","aerosol_plus","mem553666",0.0,-0.007566553749756096,0.0
"so2","so2|aci","aerosol_plus","mem553666",-5.534012560037569,0.0,0.0
"bc","bc|aci","aerosol_plus","mem553934",0.0,-0.012694494286256498,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem553934",0.0,0.007035414527388303,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem553934",0.0,-0.2252388413155513,0.0
"cfc113","cfc113|o3","montreal","mem553934",0.0,-0.09049774874285542,0.0
"cfc114","cfc114|o3","montreal","mem553934",0.0,-0.02614379408126935,0.0
"cfc115","cfc115|o3","montreal","mem553934",0.0,-0.0070387137911109765,0.0
"cfc11","cfc11|o3","montreal","mem553934",0.0,-0.14177980636380683,0.0
"cfc12","cfc12|o3","montreal","mem553934",0.0,-0.048265465996189555,0.0
"ch2cl2","ch2cl2|o3","montreal","mem553934",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem553934",0.0,-0.18401208911047273,0.0
"chcl3","chcl3|o3","montreal","mem553934",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem553934",0.0,0.00012809853495429312,0.0
"halon1202","halon1202|o3","montreal","mem553934",0.0,-6.0633491657713146,0.0
"halon1211","halon1211|o3","montreal","mem553934",0.0,-2.941176834142802,0.0
"halon1301","halon1301|o3","montreal","mem553934",0.0,-1.4479639798856867,0.0
"halon2402","halon2402|o3","montreal","mem553934",0.0,-5.972851417028459,0.0
"hcfc141b","hcfc141b|o3","montreal","mem553934",0.0,-0.06837607682793521,0.0
"hcfc142b","hcfc142b|o3","montreal","mem553934",0.0,-0.017094019206983807,0.0
"hcfc22","hcfc22|o3","montreal","mem553934",0.0,-0.01508295812380924,0.0
"methane","methane|o3","primary","mem553934",0.0,0.00014400042205206742,0.0
"methane","methane|strat_h2o","primary","mem553934",0.0,2.53038032983769e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem553934",0.0,-2.7149324622856628,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem553934",0.0,-0.04424334382984044,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem553934",0.0,0.000585719508101354,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem553934",0.0,0.0002720989570063606,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem553934",0.0,0.014417490084847842,0.0
"nox","nox|o3","aerosol_plus","mem553934",0.0,0.001484176129125603,0.0
"oc","oc|aci","aerosol_plus","mem553934",0.0,-0.012694494286256498,0.0
"so2","so2|aci","aerosol_plus","mem553934",-4.643549341913338,0.0,0.0
"bc","bc|aci","aerosol_plus","mem555362",0.0,-0.014063785068001744,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem555362",0.0,0.009555385539418888,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem555362",0.0,-0.2219270413295653,0.0
"cfc113","cfc113|o3","montreal","mem555362",0.0,-0.08916711481991463,0.0
"cfc114","cfc114|o3","montreal","mem555362",0.0,-0.025759388725753122,0.0
"cfc115","cfc115|o3","montreal","mem555362",0.0,-0.006935220041548914,0.0
"cfc11","cfc11|o3","montreal","mem555362",0.0,-0.13969514655119958,0.0
"cfc12","cfc12|o3","montreal","mem555362",0.0,-0.04755579457062113,0.0
"ch2cl2","ch2cl2|o3","montreal","mem555362",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem555362",0.0,-0.18130646680049312,0.0
"chcl3","chcl3|o3","montreal","mem555362",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem555362",0.0,0.00012621503775732382,0.0
"halon1202","halon1202|o3","montreal","mem555362",0.0,-5.974196692934282,0.0
"halon1211","halon1211|o3","montreal","mem555362",0.0,-2.897931231647226,0.0
"halon1301","halon1301|o3","montreal","mem555362",0.0,-1.426673837118634,0.0
"halon2402","halon2402|o3","montreal","mem555362",0.0,-5.885029578114367,0.0
"hcfc141b","hcfc141b|o3","montreal","mem555362",0.0,-0.06737070897504661,0.0
"hcfc142b","hcfc142b|o3","montreal","mem555362",0.0,-0.016842677243761657,0.0
"hcfc22","hcfc22|o3","montreal","mem555362",0.0,-0.014861185803319106,0.0
"methane","methane|o3","primary","mem555362",0.0,0.00014188311140995712,0.0
"methane","methane|strat_h2o","primary","mem555362",0.0,4.726186568625449e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem555362",0.0,-2.675013444597439,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem555362",0.0,-0.04359281168973605,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem555362",0.0,0.0005771073795386599,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem555362",0.0,0.00026809814916728094,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem555362",0.0,0.029061997781477982,0.0
"nox","nox|o3","aerosol_plus","mem555362",0.0,0.0014623535409124416,0.0
"oc","oc|aci","aerosol_plus","mem555362",0.0,-0.014063785068001744,0.0
"so2","so2|aci","aerosol_plus","mem555362",-1.7872111173418264,0.0,0.0
"bc","bc|aci","aerosol_plus","mem555558",0.0,-0.024355561266972806,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem555558",0.0,0.011096367362815086,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem555558",0.0,-0.14809282156091494,0.0
"cfc113","cfc113|o3","montreal","mem555558",0.0,-0.05950158009143903,0.0
"cfc114","cfc114|o3","montreal","mem555558",0.0,-0.01718934535974906,0.0
"cfc115","cfc115|o3","montreal","mem555558",0.0,-0.00462790067377859,0.0
"cfc11","cfc11|o3","montreal","mem555558",0.0,-0.09321914214325448,0.0
"cfc12","cfc12|o3","montreal","mem555558",0.0,-0.03173417604876748,0.0
"ch2cl2","ch2cl2|o3","montreal","mem555558",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem555558",0.0,-0.12098654618592604,0.0
"chcl3","chcl3|o3","montreal","mem555558",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem555558",0.0,8.422381046004327e-5,0.0
"halon1202","halon1202|o3","montreal","mem555558",0.0,-3.986605866126416,0.0
"halon1211","halon1211|o3","montreal","mem555558",0.0,-1.9338013529717688,0.0
"halon1301","halon1301|o3","montreal","mem555558",0.0,-0.9520252814630245,0.0
"halon2402","halon2402|o3","montreal","mem555558",0.0,-3.927104286034977,0.0
"hcfc141b","hcfc141b|o3","montreal","mem555558",0.0,-0.04495674940242061,0.0
"hcfc142b","hcfc142b|o3","montreal","mem555558",0.0,-0.011239187350605154,0.0
"hcfc22","hcfc22|o3","montreal","mem555558",0.0,-0.00991693001523984,0.0
"methane","methane|o3","primary","mem555558",0.0,9.467918003439345e-5,0.0
"methane","methane|strat_h2o","primary","mem555558",0.0,7.794332356054578e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem555558",0.0,-1.785047402743171,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem555558",0.0,-0.029089661378036865,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem555558",0.0,0.0003851061126552323,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem555558",0.0,0.00017890299049443673,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem555558",0.0,0.005653576418826568,0.0
"nox","nox|o3","aerosol_plus","mem555558",0.0,0.0009758344936060185,0.0
"oc","oc|aci","aerosol_plus","mem555558",0.0,-0.024355561266972806,0.0
"so2","so2|aci","aerosol_plus","mem555558",-15.529257316342784,0.0,0.0
"bc","bc|aci","aerosol_plus","mem556646",0.0,-0.0209894385187292,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem556646",0.0,0.012501757234352043,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem556646",0.0,-0.23210255677774919,0.0
"cfc113","cfc113|o3","montreal","mem556646",0.0,-0.09325549156248851,0.0
"cfc114","cfc114|o3","montreal","mem556646",0.0,-0.026940475340274467,0.0
"cfc115","cfc115|o3","montreal","mem556646",0.0,-0.00725320489930466,0.0
"cfc11","cfc11|o3","montreal","mem556646",0.0,-0.14610027011456533,0.0
"cfc12","cfc12|o3","montreal","mem556646",0.0,-0.04973626216666053,0.0
"ch2cl2","ch2cl2|o3","montreal","mem556646",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem556646",0.0,-0.18961949951039334,0.0
"chcl3","chcl3|o3","montreal","mem556646",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem556646",0.0,0.0001320020885772622,0.0
"halon1202","halon1202|o3","montreal","mem556646",0.0,-6.248117934686731,0.0
"halon1211","halon1211|o3","montreal","mem556646",0.0,-3.030803475780877,0.0
"halon1301","halon1301|o3","montreal","mem556646",0.0,-1.4920878649998162,0.0
"halon2402","halon2402|o3","montreal","mem556646",0.0,-6.154862443124244,0.0
"hcfc141b","hcfc141b|o3","montreal","mem556646",0.0,-0.07045970473610244,0.0
"hcfc142b","hcfc142b|o3","montreal","mem556646",0.0,-0.017614926184025614,0.0
"hcfc22","hcfc22|o3","montreal","mem556646",0.0,-0.01554258192708142,0.0
"methane","methane|o3","primary","mem556646",0.0,0.00014838855474547403,0.0
"methane","methane|strat_h2o","primary","mem556646",0.0,1.5876255151476883e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem556646",0.0,-2.7976647468746556,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem556646",0.0,-0.04559157365277217,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem556646",0.0,0.0006035681705291368,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem556646",0.0,0.00028039064332273627,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem556646",0.0,0.01723524220914421,0.0
"nox","nox|o3","aerosol_plus","mem556646",0.0,0.001529403509033107,0.0
"oc","oc|aci","aerosol_plus","mem556646",0.0,-0.0209894385187292,0.0
"so2","so2|aci","aerosol_plus","mem556646",-1.3253970604672425,0.0,0.0
"bc","bc|aci","aerosol_plus","mem560522",0.0,-0.00892525386299083,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem560522",0.0,0.01478892603648228,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem560522",0.0,-0.2640545744259211,0.0
"cfc113","cfc113|o3","montreal","mem560522",0.0,-0.10609335579612902,0.0
"cfc114","cfc114|o3","montreal","mem560522",0.0,-0.03064919167443728,0.0
"cfc115","cfc115|o3","montreal","mem560522",0.0,-0.008251705450810033,0.0
"cfc11","cfc11|o3","montreal","mem560522",0.0,-0.16621292408060212,0.0
"cfc12","cfc12|o3","montreal","mem560522",0.0,-0.056583123091268804,0.0
"ch2cl2","ch2cl2|o3","montreal","mem560522",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem560522",0.0,-0.21572315678546236,0.0
"chcl3","chcl3|o3","montreal","mem560522",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem560522",0.0,0.00015017393951406575,0.0
"halon1202","halon1202|o3","montreal","mem560522",0.0,-7.108254838340645,0.0
"halon1211","halon1211|o3","montreal","mem560522",0.0,-3.4480340633741937,0.0
"halon1301","halon1301|o3","montreal","mem560522",0.0,-1.6974936927380644,0.0
"halon2402","halon2402|o3","montreal","mem560522",0.0,-7.002161482544517,0.0
"hcfc141b","hcfc141b|o3","montreal","mem560522",0.0,-0.08015942437929749,0.0
"hcfc142b","hcfc142b|o3","montreal","mem560522",0.0,-0.020039856094824376,0.0
"hcfc22","hcfc22|o3","montreal","mem560522",0.0,-0.017682225966021505,0.0
"methane","methane|o3","primary","mem560522",0.0,0.0001688162216606394,0.0
"methane","methane|strat_h2o","primary","mem560522",0.0,6.525772786236023e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem560522",0.0,-3.182800673883871,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem560522",0.0,-0.051867862833663084,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem560522",0.0,0.0006866573923987971,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem560522",0.0,0.00031899016117470515,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem560522",0.0,0.029115162078263437,0.0
"nox","nox|o3","aerosol_plus","mem560522",0.0,0.00173994633368021,0.0
"oc","oc|aci","aerosol_plus","mem560522",0.0,-0.00892525386299083,0.0
"so2","so2|aci","aerosol_plus","mem560522",-0.31019356916544805,0.0,0.0
"bc","bc|aci","aerosol_plus","mem560541",0.0,-0.005357456665488603,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem560541",0.0,0.0057561789152384074,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem560541",0.0,-0.2380043454679105,0.0
"cfc113","cfc113|o3","montreal","mem560541",0.0,-0.09562674594692831,0.0
"cfc114","cfc114|o3","montreal","mem560541",0.0,-0.02762550438466819,0.0
"cfc115","cfc115|o3","montreal","mem560541",0.0,-0.007437635795872201,0.0
"cfc11","cfc11|o3","montreal","mem560541",0.0,-0.14981523531685437,0.0
"cfc12","cfc12|o3","montreal","mem560541",0.0,-0.051000931171695095,0.0
"ch2cl2","ch2cl2|o3","montreal","mem560541",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem560541",0.0,-0.1944410500920876,0.0
"chcl3","chcl3|o3","montreal","mem560541",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem560541",0.0,0.00013535857221216218,0.0
"halon1202","halon1202|o3","montreal","mem560541",0.0,-6.406991978444198,0.0
"halon1211","halon1211|o3","montreal","mem560541",0.0,-3.1078692432751707,0.0
"halon1301","halon1301|o3","montreal","mem560541",0.0,-1.530027935150853,0.0
"halon2402","halon2402|o3","montreal","mem560541",0.0,-6.311365232497271,0.0
"hcfc141b","hcfc141b|o3","montreal","mem560541",0.0,-0.0722513191599014,0.0
"hcfc142b","hcfc142b|o3","montreal","mem560541",0.0,-0.018062829789975355,0.0
"hcfc22","hcfc22|o3","montreal","mem560541",0.0,-0.01593779099115472,0.0
"methane","methane|o3","primary","mem560541",0.0,0.0001521617053143616,0.0
"methane","methane|strat_h2o","primary","mem560541",0.0,5.495088843290057e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem560541",0.0,-2.8688023784078496,0.0
"methyl_chloride","methyl_chloride|o3","montreal","mem560541",0.0,-0.046750853574053855,0.0
"nitrous_oxide","nitrous_oxide|o3","primary","mem560541",0.0,0.0006189154025976794,0.0
"nmvoc","nmvoc|o3","aerosol_plus","mem560541",0.0,0.0002875202775265238,0.0
"nox_avi","nox_avi|contrails","aerosol_plus","mem560541",0.0,0.01627544547193831,0.0
"nox","nox|o3","aerosol_plus","mem560541",0.0,0.001568292422871948,0.0
"oc","oc|aci","aerosol_plus","mem560541",0.0,-0.005357456665488603,0.0
"so2","so2|aci","aerosol_plus","mem560541",-3.88364073719662,0.0,0.0
"bc","bc|aci","aerosol_plus","mem560950",0.0,-0.0024290576728371463,0.0
"bc","bc|bc_on_snow","aerosol_plus","mem560950",0.0,0.010369436551945511,0.0
"carbon_tetrachloride","carbon_tetrachloride|o3","montreal","mem560950",0.0,-0.15827192777863322,0.0
"cfc113","cfc113|o3","montreal","mem560950",0.0,-0.06359139955391513,0.0
"cfc114","cfc114|o3","montreal","mem560950",0.0,-0.01837084876001993,0.0
"cfc115","cfc115|o3","montreal","mem560950",0.0,-0.004945997743082287,0.0
"cfc11","cfc11|o3","montreal","mem560950",0.0,-0.09962652596780038,0.0
"cfc12","cfc12|o3","montreal","mem560950",0.0,-0.0339154130954214,0.0
"ch2cl2","ch2cl2|o3","montreal","mem560950",0.0,-0.0,0.0
"ch3ccl3","ch3ccl3|o3","montreal","mem560950",0.0,-0.12930251242629412,0.0
"chcl3","chcl3|o3","montreal","mem560950",0.0,-0.0,0.0
"co","co|o3","aerosol_plus","mem560950",0.0,9.001290343360858e-5,0.0
"halon1202","halon1202|o3","montreal","mem560950",0.0,-4.260623770112314,0.0
"halon1211","halon1211|o3","montreal","mem560950",0.0,-2.066720485502242,0.0
"halon1301","halon1301|o3","montreal","mem560950",0.0,-1.017462392862642,0.0
"halon2402","halon2402|o3","montreal","mem560950",0.0,-4.1970323705584,0.0
"hcfc141b","hcfc141b|o3","montreal","mem560950",0.0,-0.04804683521851366,0.0
"hcfc142b","hcfc142b|o3","montreal","mem560950",0.0,-0.012011708804628417,0.0
"hcfc22","hcfc22|o3","montreal","mem560950",0.0,-0.010598566592319189,0.0
"methane","methane|o3","primary","mem560950",0.0,0.00010118691903226342,0.0
"methane","methane|strat_h2o","primary","mem560950",0.0,5.220172530935275e-5,0.0
"methyl_bromide","methyl_bromide|o3","montreal","mem560950",0.0,-1.907741986617454,0.0
